Serial Number, Wavelength,Intensity,Absorbance,Reflectance
6100024,1405.74933773527,35842,1.097753,0.07984495
6100024,1409.035813440205,30872,1.163195,0.06867602
6100024,1412.318065666304,26551,1.229567,0.05894315
6100024,1415.596094413566,23952,1.275188,0.05306546
6100024,1418.869899681991,21714,1.318925,0.04798165
6100024,1422.13948147158,19598,1.364622,0.04318947
6100024,1425.404839782333,18699,1.386175,0.04109842
6100024,1428.665974614249,17692,1.411579,0.03876331
6100024,1433.007584534169,16856,1.434157,0.03679964
6100024,1436.258864582133,16264,1.450761,0.0354192
6100024,1439.50592115126,15957,1.460688,0.03461877
6100024,1442.748754241551,15744,1.467402,0.03408774
6100024,1445.987363853006,15350,1.479536,0.03314848
6100024,1449.221749985624,15015,1.489874,0.03236877
6100024,1452.451912639405,15510,1.476402,0.03338858
6100024,1455.67785181435,15162,1.48687,0.03259341
6100024,1459.972534191642,15415,1.479774,0.03313037
6100024,1463.188618582635,15529,1.476423,0.03338694
6100024,1466.400479494792,15838,1.467757,0.03405985
6100024,1469.608116928112,15767,1.469013,0.0339615
6100024,1472.811530882595,16242,1.455402,0.03504275
6100024,1476.010721358242,16835,1.439002,0.03639134
6100024,1479.205688355053,17165,1.429927,0.03715979
6100024,1482.396431873026,17745,1.414337,0.03851797
6100024,1486.644186707691,18548,1.393304,0.04042932
6100024,1489.825075441712,19504,1.370105,0.04264763
6100024,1493.001740696898,20150,1.354448,0.04421322
6100024,1496.174182473247,21442,1.325587,0.04725124
6100024,1499.34240077076,22583,1.301216,0.04997864
6100024,1502.506395589436,23760,1.27708,0.05283475
6100024,1505.666166929275,24507,1.261496,0.0547651
6100024,1508.821714790278,26176,1.230645,0.05879697
6100024,1513.022542082314,27346,1.208009,0.06194277
6100024,1516.168235159365,28491,1.187254,0.06497496
6100024,1519.30970475758,30207,1.159547,0.06925526
6100024,1522.446950876958,31770,1.134467,0.07337251
6100024,1525.579973517499,32569,1.120368,0.0757935
6100024,1528.708772679204,34193,1.095841,0.08019711
6100024,1531.833348362073,34728,1.085568,0.08211676
6100024,1534.953700566105,36416,1.061175,0.08686111
6100024,1539.107600315513,38029,1.036996,0.09183419
6100024,1542.218097735593,39481,1.016642,0.09624043
6100024,1545.324371676836,40142,1.004962,0.09886388
6100024,1548.426422139243,41290,0.9877054,0.1028714
6100024,1551.524249122814,42601,0.9692055,0.1073481
6100024,1554.617852627548,43624,0.9537932,0.1112261
6100024,1557.707232653446,44483,0.940044,0.1148037
6100024,1560.792389200506,45069,0.9285264,0.1178891
6100024,1564.899361407287,46497,0.9066457,0.1239808
6100024,1567.974663170396,46516,0.9000697,0.1258723
6100024,1571.045741454668,47612,0.8835198,0.1307616
6100024,1574.112596260104,48211,0.8712182,0.1345184
6100024,1577.175227586704,48448,0.8619671,0.1374146
6100024,1580.233635434467,48804,0.8512039,0.1408627
6100024,1583.287819803393,49172,0.840435,0.1443993
6100024,1586.337780693483,49384,0.8309033,0.1476035
6100024,1589.383518104737,49469,0.8225696,0.1504632
6100024,1593.437931463774,49394,0.8116494,0.1542945
6100024,1596.473814091075,49827,0.7996613,0.158613
6100024,1599.50547323954,50033,0.7889853,0.1625604
6100024,1602.532908909169,49656,0.7823436,0.1650655
6100024,1605.556121099961,50184,0.7680671,0.1705819
6100024,1608.575109811916,49690,0.762251,0.1728817
6100024,1611.589875045035,49796,0.7514284,0.177244
6100024,1614.600416799318,48878,0.7493672,0.1780872
6100024,1618.607902615727,48552,0.7383037,0.1826822
6100024,1621.608589586057,48279,0.7307789,0.1858751
6100024,1624.605053077551,47861,0.7240579,0.188774
6100024,1627.597293090209,47250,0.7188258,0.1910619
6100024,1630.58530962403,47048,0.7098488,0.1950524
6100024,1633.569102679014,46280,0.7058242,0.1968683
6100024,1636.548672255162,45968,0.69697,0.2009231
6100024,1639.524018352474,44641,0.6978654,0.2005093
6100024,1643.484576626255,43683,0.6900526,0.2041491
6100024,1646.450067939614,42994,0.6842147,0.2069118
6100024,1649.411335774137,41939,0.6803727,0.2087504
6100024,1652.368380129824,41171,0.6724126,0.2126118
6100024,1655.321201006674,40012,0.6669186,0.2153185
6100024,1658.269798404687,38061,0.668373,0.2145986
6100024,1661.214172323864,37341,0.652342,0.2226681
6100024,1664.154322764205,35182,0.6485184,0.2246372
6100024,1668.067953495358,31880,0.640202,0.2289802
6100024,1670.998249151746,29221,0.6308604,0.2339589
6100024,1673.924321329298,26541,0.6154572,0.2424057
6100024,1676.846170028014,23214,0.6084576,0.2463442
6100024,1679.763795247893,20063,0.6022602,0.2498848
6100024,1682.677196988936,16945,0.6025147,0.2497384
6100024,1685.586375251142,14570,0.5973247,0.2527408
6100024,1688.491330034511,12314,0.5996107,0.2514139
6100024,1692.358033223036,9688,0.6105388,0.2451665
6100024,1695.253133222454,8677,0.5930199,0.2552584
6100024,1698.144009743035,7534,0.5926492,0.2554764
6100024,1701.030662784779,6158,0.6152914,0.2424982
